cashTotalSum;dateTime;ecashTotalSum;fiscalDocumentNumber;fiscalDriveNumber;fiscalSign;items_name;items_nds18;items_price;items_quantity;items_sum;kktRegId;nds18;operationType;operator;receiptCode;requestNumber;shiftNumber;taxationType;totalSum;userInn;createdAt;timeLastAccess
0;2019-11-09T17:44:00;114130;69276;9285000100140846;835817306;ПФ из мяса птицы натур. охл. Цыпленок тушка(СП ГМ);;11790;1.53;18039;0000165929054101;3992;1;Продавец-кассир Кутернега;3;214;185;1;114130;2310031475;;
0;2019-11-09T17:44:00;114130;69276;9285000100140846;835817306;ПЕРЕЦ красный 1кг;;18350;0.352;6459;0000165929054101;3992;1;Продавец-кассир Кутернега;3;214;185;1;114130;2310031475;;
0;2019-11-09T17:44:00;114130;69276;9285000100140846;835817306;САЛАТ листовой в горшочке;;2850;1;2850;0000165929054101;3992;1;Продавец-кассир Кутернега;3;214;185;1;114130;2310031475;;
0;2019-11-09T17:44:00;114130;69276;9285000100140846;835817306;Колб Фирм со шпик вар(в)п/о мясн/пр колб/из(Дон традиц):14;;27930;1.21;33795;0000165929054101;3992;1;Продавец-кассир Кутернега;3;214;185;1;114130;2310031475;;
0;2019-11-09T17:44:00;114130;69276;9285000100140846;835817306;Колбаса Печен лив 0,25кг мини мяс/пр(Атяшевский МК):20;;1990;1;1990;0000165929054101;3992;1;Продавец-кассир Кутернега;3;214;185;1;114130;2310031475;;
0;2019-11-09T17:44:00;114130;69276;9285000100140846;835817306;Сиртаки для гр/сал Classic сыр рас 35%200г т/п(Сев-е Мол):;;7425;1;7425;0000165929054101;3992;1;Продавец-кассир Кутернега;3;214;185;1;114130;2310031475;;
0;2019-11-09T17:44:00;114130;69276;9285000100140846;835817306;ТОМАТЫ черри 250г;;5590;1;5590;0000165929054101;3992;1;Продавец-кассир Кутернега;3;214;185;1;114130;2310031475;;
0;2019-11-09T17:44:00;114130;69276;9285000100140846;835817306;DIROL WHITE Жевательная резинка мята 13,6г(Монделис):30/72;;1792;1;1792;0000165929054101;3992;1;Продавец-кассир Кутернега;3;214;185;1;114130;2310031475;;
0;2019-11-09T17:44:00;114130;69276;9285000100140846;835817306;DIROL Жев резинка морозная мята 14г(Дирол Кэдбери) :30/720;;1792;1;1792;0000165929054101;3992;1;Продавец-кассир Кутернега;3;214;185;1;114130;2310031475;;
0;2019-11-09T17:44:00;114130;69276;9285000100140846;835817306;HAMMOCK БейкитсСлив соус/слад перец140г (Снэк Компани):18;;6142;1;6142;0000165929054101;3992;1;Продавец-кассир Кутернега;3;214;185;1;114130;2310031475;;
0;2019-11-09T17:44:00;114130;69276;9285000100140846;835817306;СВЯТОЙ ИСТОЧНИК Питьев вода негаз 1,5л пл/бут(ИДС BORJOMI);;2542;6;15252;0000165929054101;3992;1;Продавец-кассир Кутернега;3;214;185;1;114130;2310031475;;
0;2019-11-16T17:44:00;241026;19652;9285000100137378;3919462043;Пакет-майка Магнит;;367;2;734;0000364833003074;16070;1;Продавец-кассир Воронцова;3;156;196;1;241026;2310031475;;
0;2019-11-16T17:44:00;241026;19652;9285000100137378;3919462043;Семейные секреты Блинчики с мясом (в)п/уп(ТДХ):5;;8692;0.758;6589;0000364833003074;16070;1;Продавец-кассир Воронцова;3;156;196;1;241026;2310031475;;
0;2019-11-16T17:44:00;241026;19652;9285000100137378;3919462043;ПФ из мяса птицы натур. охл. Цыпленок тушка(СП ГМ);;10500;1.692;17766;0000364833003074;16070;1;Продавец-кассир Воронцова;3;156;196;1;241026;2310031475;;
0;2019-11-16T17:44:00;241026;19652;9285000100137378;3919462043;ПРИАЗОВСКАЯ Мясн/пр Бедро ЦБ б/к охл(в)лоток:5;;16040;1.088;17452;0000364833003074;16070;1;Продавец-кассир Воронцова;3;156;196;1;241026;2310031475;;
0;2019-11-16T17:44:00;241026;19652;9285000100137378;3919462043;МОЯ ЦЕНА Зефир с аром ванили 180г корр(Новые технологии):1;;2990;1;2990;0000364833003074;16070;1;Продавец-кассир Воронцова;3;156;196;1;241026;2310031475;;
0;2019-11-16T17:44:00;241026;19652;9285000100137378;3919462043;АЗОВСКАЯ мармелад Черная смородина 300г ф/уп(Азовская КФ):;;4717;1;4717;0000364833003074;16070;1;Продавец-кассир Воронцова;3;156;196;1;241026;2310031475;;
0;2019-11-16T17:44:00;241026;19652;9285000100137378;3919462043;COCA-COLA Напиток газированный 2л пл/бут(Кока-Кола):6;;12490;1;12490;0000364833003074;16070;1;Продавец-кассир Воронцова;3;156;196;1;241026;2310031475;;
0;2019-11-16T17:44:00;241026;19652;9285000100137378;3919462043;РОССИЯНКА Колбаса Юбилейная с/к и/о катБ 0,2кгв/у(Родина):;;7490;2;14980;0000364833003074;16070;1;Продавец-кассир Воронцова;3;156;196;1;241026;2310031475;;
0;2019-11-16T17:44:00;241026;19652;9285000100137378;3919462043;Бастурма Говяжья с/в нарезка 0,06кг мясн/пр МГС(Заргарян):;;13852;1;13852;0000364833003074;16070;1;Продавец-кассир Воронцова;3;156;196;1;241026;2310031475;;
0;2019-11-16T17:44:00;241026;19652;9285000100137378;3919462043;МИРАТОРГ Сосиски Молочные катБ 0,2кг МГС:6;;8242;1;8242;0000364833003074;16070;1;Продавец-кассир Воронцова;3;156;196;1;241026;2310031475;;
0;2019-11-16T17:44:00;241026;19652;9285000100137378;3919462043;АГРОКОМПЛЕКС Творог обезж 380г стаб/бэг(Агрокомплекс): 6;;9590;1;9590;0000364833003074;16070;1;Продавец-кассир Воронцова;3;156;196;1;241026;2310031475;;
0;2019-11-16T17:44:00;241026;19652;9285000100137378;3919462043;ALTERO gold Масло раст-смесь: подс с олив 0,81л (ЭФКО):15;;6990;1;6990;0000364833003074;16070;1;Продавец-кассир Воронцова;3;156;196;1;241026;2310031475;;
0;2019-11-16T17:44:00;241026;19652;9285000100137378;3919462043;ВКУСНОТЕЕВО Сыр Выдержанный 45%(в)(Воронежский МК):2;;54900;0.237;13011;0000364833003074;16070;1;Продавец-кассир Воронцова;3;156;196;1;241026;2310031475;;
0;2019-11-16T17:44:00;241026;19652;9285000100137378;3919462043;ЛАМБЕР Сыр 50%(в)(ВБД):3;;58730;0.265;15563;0000364833003074;16070;1;Продавец-кассир Воронцова;3;156;196;1;241026;2310031475;;
0;2019-11-16T17:44:00;241026;19652;9285000100137378;3919462043;M&Ms Драже с арахисом 45г(Марс):32/160;;2767;2;5534;0000364833003074;16070;1;Продавец-кассир Воронцова;3;156;196;1;241026;2310031475;;
0;2019-11-16T17:44:00;241026;19652;9285000100137378;3919462043;M&Ms Драже с арахисом 70г(Марс):18/144;;4192;1;4192;0000364833003074;16070;1;Продавец-кассир Воронцова;3;156;196;1;241026;2310031475;;
0;2019-11-16T17:44:00;241026;19652;9285000100137378;3919462043;SNICKERS Супер Шок батончик 95г(Марс):32/128;;3967;2;7934;0000364833003074;16070;1;Продавец-кассир Воронцова;3;156;196;1;241026;2310031475;;
0;2019-11-16T17:44:00;241026;19652;9285000100137378;3919462043;SNICKERS Crisper Шоколадный батончик 60г(Марс):168;;2542;6;15252;0000364833003074;16070;1;Продавец-кассир Воронцова;3;156;196;1;241026;2310031475;;
0;2019-11-16T17:44:00;241026;19652;9285000100137378;3919462043;SNICKERS лесной орех 81г(Марс):32/160;;3967;1;3967;0000364833003074;16070;1;Продавец-кассир Воронцова;3;156;196;1;241026;2310031475;;
0;2019-11-16T17:44:00;241026;19652;9285000100137378;3919462043;БИО Инновации Батончик яблоко корица 25г(ЛЕОВИТ):30/180;;1042;1;1042;0000364833003074;16070;1;Продавец-кассир Воронцова;3;156;196;1;241026;2310031475;;
0;2019-11-16T17:44:00;241026;19652;9285000100137378;3919462043;Карбонад Славянский в/к 0,3кг мяс/пр в/у(Великолукский):12;;13900;1;13900;0000364833003074;16070;1;Продавец-кассир Воронцова;3;156;196;1;241026;2310031475;;
0;2019-11-16T17:44:00;241026;19652;9285000100137378;3919462043;БИО Инновации Батончик д/тонуса 25г фл/п(Леовит):30/180;;1042;1;1042;0000364833003074;16070;1;Продавец-кассир Воронцова;3;156;196;1;241026;2310031475;;
0;2019-11-16T17:44:00;241026;19652;9285000100137378;3919462043;БИО Инновации Батончик д/иммунит 25г фл/п(Леовит):30/180;;1042;1;1042;0000364833003074;16070;1;Продавец-кассир Воронцова;3;156;196;1;241026;2310031475;;
0;2019-11-16T17:44:00;241026;19652;9285000100137378;3919462043;ЗУЛА Леденцы без сахара Мультивитамин 0,06кг (Ван Мелле):2;;5242;1;5242;0000364833003074;16070;1;Продавец-кассир Воронцова;3;156;196;1;241026;2310031475;;
0;2019-11-16T17:44:00;241026;19652;9285000100137378;3919462043;SULA Леденцы без сахара Лесные ягоды 0,06кг (Ван Мелле):20;;5242;1;5242;0000364833003074;16070;1;Продавец-кассир Воронцова;3;156;196;1;241026;2310031475;;
0;2019-11-16T17:44:00;241026;19652;9285000100137378;3919462043;РОССИЯ Good Mix Duo Батончик арахис/клюква 50г(Нестле):24;;2500;2;5000;0000364833003074;16070;1;Продавец-кассир Воронцова;3;156;196;1;241026;2310031475;;
0;2019-11-16T17:44:00;241026;19652;9285000100137378;3919462043;ТОМАТЫ эконом 1кг;;3790;0.592;2244;0000364833003074;16070;1;Продавец-кассир Воронцова;3;156;196;1;241026;2310031475;;
0;2019-11-16T17:44:00;241026;19652;9285000100137378;3919462043;LAYS Чипсы со вкусом сметаны и лука 225г (ФритоЛэй):7;;9490;1;9490;0000364833003074;16070;1;Продавец-кассир Воронцова;3;156;196;1;241026;2310031475;;
0;2019-11-16T17:44:00;241026;19652;9285000100137378;3919462043;MILKA Bubbles Шоколад мол пористый 80г(Крафт Фудс Рус):15;;5990;1;5990;0000364833003074;16070;1;Продавец-кассир Воронцова;3;156;196;1;241026;2310031475;;
0;2019-11-16T17:44:00;241026;19652;9285000100137378;3919462043;АЛЬПЕНГУРТ Сливки стер 10% 10штх10г пор(Можайское молоко):;;2542;1;2542;0000364833003074;16070;1;Продавец-кассир Воронцова;3;156;196;1;241026;2310031475;;
0;2019-11-16T17:44:00;241026;19652;9285000100137378;3919462043;Хлеб "Чиабатта" 0,3кг (СП ГМ);;2175;1;2175;0000364833003074;16070;1;Продавец-кассир Воронцова;3;156;196;1;241026;2310031475;;
0;2019-11-16T17:44:00;241026;19652;9285000100137378;3919462043;ORBIT ж/р Белоснежн. освеж. Мята 14г(Ригли) :30/600;;2115;1;2115;0000364833003074;16070;1;Продавец-кассир Воронцова;3;156;196;1;241026;2310031475;;
0;2019-11-16T17:44:00;241026;19652;9285000100137378;3919462043;ORBIT Жеват рез Сочный Арбуз подушечки 14г(Ригли):30/600;;2115;1;2115;0000364833003074;16070;1;Продавец-кассир Воронцова;3;156;196;1;241026;2310031475;;
0;2019-11-17T14:19:00;730000;21662;9282000100349835;2861475952;A аксессуары                              ;;65000;1;65000;0000725218035228    ;121666;1;ALESYA ZAPRYAGAEVA;3;91;89;1;730000;7736604685;;
0;2019-11-17T14:19:00;730000;21662;9282000100349835;2861475952;W Платье-джемпер в цве                    ;;95000;1;95000;0000725218035228    ;121666;1;ALESYA ZAPRYAGAEVA;3;91;89;1;730000;7736604685;;
0;2019-11-17T14:19:00;730000;21662;9282000100349835;2861475952;W Свитшот из мольтона                     ;;80000;1;80000;0000725218035228    ;121666;1;ALESYA ZAPRYAGAEVA;3;91;89;1;730000;7736604685;;
0;2019-11-17T14:19:00;730000;21662;9282000100349835;2861475952;W Толстовка                               ;;80000;1;80000;0000725218035228    ;121666;1;ALESYA ZAPRYAGAEVA;3;91;89;1;730000;7736604685;;
0;2019-11-17T14:19:00;730000;21662;9282000100349835;2861475952;W Узкие джинсы с ширин                    ;;150000;1;150000;0000725218035228    ;121666;1;ALESYA ZAPRYAGAEVA;3;91;89;1;730000;7736604685;;
0;2019-11-17T14:19:00;730000;21662;9282000100349835;2861475952;M Джинсы прямого покро                    ;;130000;1;130000;0000725218035228    ;121666;1;ALESYA ZAPRYAGAEVA;3;91;89;1;730000;7736604685;;
0;2019-11-17T14:19:00;730000;21662;9282000100349835;2861475952;M Джинсы прямого кроя                     ;;130000;1;130000;0000725218035228    ;121666;1;ALESYA ZAPRYAGAEVA;3;91;89;1;730000;7736604685;;
0;2019-11-24T14:59:00;166251;53883;9285000100141075;3963307025;Пакет-майка Магнит;;367;2;734;0000192575042942;15037;1;Продавец-кассир Онуфриенко;3;93;209;1;166251;2310031475;;
0;2019-11-24T14:59:00;166251;53883;9285000100141075;3963307025;HEINZ Фасоль красная консервированная 400г(Хайнц):20;;6742;1;6742;0000192575042942;15037;1;Продавец-кассир Онуфриенко;3;93;209;1;166251;2310031475;;
0;2019-11-24T14:59:00;166251;53883;9285000100141075;3963307025;ЛАМБЕР Сыр 50%(в)(ВБД):3;;54900;0.245;13451;0000192575042942;15037;1;Продавец-кассир Онуфриенко;3;93;209;1;166251;2310031475;;
0;2019-11-24T14:59:00;166251;53883;9285000100141075;3963307025;СЕМЕЙНЫЕ СЕКРЕТЫ Фасоль белая натур 400г ж/б(Россия):24;;2990;1;2990;0000192575042942;15037;1;Продавец-кассир Онуфриенко;3;93;209;1;166251;2310031475;;
0;2019-11-24T14:59:00;166251;53883;9285000100141075;3963307025;Семейные секреты Блинчики с мясом 420г пл/уп(ТДХ):10;;4990;1;4990;0000192575042942;15037;1;Продавец-кассир Онуфриенко;3;93;209;1;166251;2310031475;;
0;2019-11-24T14:59:00;166251;53883;9285000100141075;3963307025;Филе ЦБ Благояр охл лот за 1кг (Ставроп бройлер):5;;20900;0.931;19458;0000192575042942;15037;1;Продавец-кассир Онуфриенко;3;93;209;1;166251;2310031475;;
0;2019-11-24T14:59:00;166251;53883;9285000100141075;3963307025;Грибы ШАМПИНЬОНЫ 250г;;4927;1;4927;0000192575042942;15037;1;Продавец-кассир Онуфриенко;3;93;209;1;166251;2310031475;;
